num,target
36329,약사
36330,양천구
36331,어깨
36332,어제
36333,어지러움
36334,언니
36335,얼굴
36336,엄마
36337,엘리베이터
36338,여자친구
36339,여학생
36340,연기
36341,연락해주세요
36342,열
36343,열나다
36344,열어주세요
36345,엽총
36346,영등포구
36347,옆집
36348,옆집 아저씨
36349,옆집 할아버지
36350,옆집사람
36351,옆쪽
36352,오늘
36353,오른쪽
36354,오른쪽-귀
36355,오른쪽-눈
36356,오빠
36357,옥상
36358,올해
36359,왼쪽
36360,왼쪽-귀
36361,왼쪽-눈
36362,욕실
36363,용산구
36364,우리집
36365,운동장
36366,월요일
36367,위
36368,위에
36369,위협
36370,윗집
36371,윗집사람
36372,유리
36373,유치원
36374,유치원 버스
36375,은평구
36376,음식물
36377,응급대원
36378,응급처리
36379,의사
36380,이마
36381,이물질
36382,이번
36383,이상한사람
36384,이웃집
36385,일요일
36386,임산부
36387,임신한아내
36388,자동차
36389,자살
36390,자상
36391,작년
36392,작은방
36393,장난감
36394,장단지
36395,절단
36396,제초제
36397,조난
36398,종로구
36399,주
36400,중구
36401,중랑구
36402,지난
36403,지혈대
36404,진통제
36405,질식
36406,집
36407,집단폭행
36408,차밖
36409,차안
36410,창문
36411,창백하다
36412,체온계
36413,총
36414,추락
36415,축사
36416,출산
36417,출혈
36418,피나다
36419,친구
36420,침수
36421,칼
36422,코
36423,택시
36424,토요일
36425,토하다
36426,통학버스
36427,트랙터
36428,트럭
36429,파도
36430,파편
36431,팔
36432,팔꿈치
36433,폭발
36434,폭탄
36435,폭우
36436,폭행
36437,학교
36438,학생
36439,할머니
36440,할아버지
36441,함몰되다
36442,해(연)
36443,해독제
36444,해열제
36445,허리
36446,허벅지
36447,현관
36448,현관앞
36449,협박
36450,형
36451,호흡곤란
36452,호흡기
36453,홍수
36454,화상
36455,화약
36456,화요일
36457,화장실
36458,화재
36459,0
36460,1
36461,2
36462,3
36463,4
36464,5
36465,6
36466,7
36467,8
36468,9
36469,10
36470,11
36471,12
36472,13
36473,14
36474,15
36475,16
36476,17
36477,18
36478,19
36479,20
36480,21
36481,22
36482,23
36483,24
36484,25
36485,26
36486,27
36487,28
36488,29
36489,30
36490,31
36491,32
36492,33
36493,34
36494,35
36495,36
36496,37
36497,38
36498,39
36499,40
36500,41
36501,42
36502,43
36503,44
36504,45
36505,46
36506,47
36507,48
36508,49
36509,50
36510,51
36511,52
36512,53
36513,54
36514,55
36515,56
36516,57
36517,58
36518,59
36519,60
36520,61
36521,62
36522,63
36523,64
36524,65
36525,66
36526,67
36527,68
36528,69
36529,70
36530,71
36531,72
36532,73
36533,74
36534,75
36535,76
36536,77
36537,78
36538,79
36539,80
36540,81
36541,82
36542,83
36543,84
36544,85
36545,86
36546,87
36547,88
36548,89
36549,90
36550,91
36551,92
36552,93
36553,94
36554,95
36555,96
36556,97
36557,98
36558,99
36559,100
36560,112
36561,119
36562,1000
36563,10000
36564,가렵다
36565,가스
36566,가슴
36567,가시
36568,각목
36569,갇히다
36570,감금
36571,감전
36572,강
36573,강남구
36574,강동구
36575,강북구
36576,강서구
36577,강풍
36578,개
36579,거실
36580,걸렸다
36581,결박
36582,경운기
36583,경찰
36584,경찰차
36585,계곡
36586,계단
36587,고속도로
36588,고압전선
36589,고열
36590,고장
36591,부러지다
36592,골절
36593,탈골
36594,곰
36595,공사장
36596,공원
36597,놀이터
36598,공장
36599,관악구
36600,광진구
36601,교통사고
36602,구급대
36603,구급대원
36604,구급차
36605,구로구
36606,구청
36607,구해주세요
36608,귀
36609,금가다
36610,금요일
36611,금천구
36612,급류
36613,기절
36614,기절하다
36615,깔리다
36616,끓는물
36617,남자친구
36618,남편
36619,남학생
36620,납치
36621,낫
36622,낯선남자
36623,낯선사람
36624,낯선여자
36625,내년
36626,내일
36627,냄새나다
36628,노원구
36629,논
36630,농약
36631,누나
36632,누수
36633,누전
36634,누출
36635,눈
36636,다리
36637,다음
36638,달(월)
36639,대문앞
36640,도둑
36641,절도
36642,도로
36643,도봉구
36644,독극물
36645,독버섯
36646,독사
36647,동대문구
36648,동생
36649,동작구
36650,동전
36651,두드러기생기다
36652,뒤
36653,뒤통수
36654,등
36655,딸
36656,떨어지다
36657,쓰러지다
36658,뜨거운물
36659,마당
36660,마포구
36661,말려주세요
36662,말벌
36663,맹견
36664,머리
36665,멧돼지
36666,목
36667,목요일
36668,무너지다
36669,붕괴
36670,무릎
36671,문틈
36672,물
36673,밑에
36674,아래
36675,바다
36676,반점생기다
36677,발
36678,발가락
36679,발목
36680,발작
36681,방망이
36682,밭
36683,배
36684,복부
36685,배고프다
36686,뱀
36687,벌
36688,범람
36689,벼락
36690,병원
36691,보건소
36692,보내주세요(경찰)
36693,보내주세요(구급차)
36694,복통
36695,볼
36696,부엌
36697,불
36698,불나다
36699,붕대
36700,비닐하우스
36701,비상약
36702,빌라
36703,뼈
36704,사이
36705,산
36706,살충제
36707,살해
36708,삼키다
36709,서대문구
36710,서랍
36711,서울시
36712,서초구
36713,선반
36714,선생님
36715,성동구
36716,성북구
36717,성폭행
36718,소방관
36719,소방차
36720,소화기
36721,소화전
36722,손
36723,손가락
36724,손목
36725,송파구
36726,수영장
36727,수요일
36728,술취한 사람
36729,숨을안쉬다
36730,시청
36731,신고하세요(경찰)
36732,심장마비
36733,아기
36734,아이들
36735,어린이
36736,아내
36737,아들
36738,아빠
36739,아저씨
36740,아줌마
36741,아파트
36742,인대
36743,안방
36744,알려주세요
36745,앞
36746,앞집
36747,약국
36748,약사
36749,양천구
36750,어깨
36751,어제
36752,어지러움
36753,언니
36754,얼굴
36755,엄마
36756,엘리베이터
36757,여자친구
36758,여학생
36759,연기
36760,연락해주세요
36761,열
36762,열나다
36763,열어주세요
36764,엽총
36765,영등포구
36766,옆집
36767,옆집 아저씨
36768,옆집 할아버지
36769,옆집사람
36770,옆쪽
36771,오늘
36772,오른쪽
36773,오른쪽-귀
36774,오른쪽-눈
36775,오빠
36776,옥상
36777,올해
36778,왼쪽
36779,왼쪽-귀
36780,왼쪽-눈
36781,욕실
36782,용산구
36783,우리집
36784,운동장
36785,월요일
36786,위
36787,위에
36788,위협
36789,윗집
36790,윗집사람
36791,유리
36792,유치원
36793,유치원 버스
36794,은평구
36795,음식물
36796,응급대원
36797,응급처리
36798,의사
36799,이마
36800,이물질
36801,이번
36802,이상한사람
36803,이웃집
36804,일요일
36805,임산부
36806,임신한아내
36807,자동차
36808,자살
36809,자상
36810,작년
36811,작은방
36812,장난감
36813,장단지
36814,절단
36815,제초제
36816,조난
36817,종로구
36818,주
36819,중구
36820,중랑구
36821,지난
36822,지혈대
36823,진통제
36824,질식
36825,집
36826,집단폭행
36827,차밖
36828,차안
36829,창문
36830,창백하다
36831,체온계
36832,총
36833,추락
36834,축사
36835,출산
36836,출혈
36837,피나다
36838,친구
36839,침수
36840,칼
36841,코
36842,택시
36843,토요일
36844,토하다
36845,통학버스
36846,트랙터
36847,트럭
36848,파도
36849,파편
36850,팔
36851,팔꿈치
36852,폭발
36853,폭탄
36854,폭우
36855,폭행
36856,학교
36857,학생
36858,할머니
36859,할아버지
36860,함몰되다
36861,해(연)
36862,해독제
36863,해열제
36864,허리
36865,허벅지
36866,현관
36867,현관앞
36868,협박
36869,형
36870,호흡곤란
36871,호흡기
36872,홍수
36873,화상
36874,화약
36875,화요일
36876,화장실
36877,화재
36878,집에 불이 났어요
36879,집에 도둑(강도)이 들어왔어요
36880,어떤 사람이 교통사고를 당했어요
36881,식사를 하다가 목에 음식이 걸렸어요
36882,홍수가 나서 집이 물에 잠기고 있어요
36883,엘리베이터가 갑자기 중간에 멈췄어요
36884,어떤 사람이 자살을 시도하고 있어요
36885,어떤 사람이 바다에 빠졌어요
36886,해안가에 상어가 나타났어요
36887,해안가에 해파리가 나타났어요
36888,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
36889,근처에서 폭탄이 터졌어요
36890,할머니가 갑자기 쓰러지셨어요
36891,(사람)이 갑자기 쓰러졌어요
36892,강아지가 뼈를 삼켰어요
36893,아기가 장난감을 사켰어요
36894,고속도로에서 자동차가 갑자기 멈췄어요
36895,배가 침몰하고 있어요
36896,이상한 사람이 저를 쫓아와요
36897,쫓아오는 것 같아요
36898,어떤 사람이 집단폭력을 당하고 있어요
36899,어떤 사람이 무기/흉기를 소지하고 있어요
36900,근처에 있는 건물이 붕괴되고 있어요
36901,지하철 역 안에서 화재가 발생했어요
36902,화상을 입었어요
36903,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요
36904,친구가 감전 사고를 당했어요
36905,친구가 숨을 안 쉬는 것 같아요
36906,차 안에 강아지가 방치되어있어요
36907,어떤 사람한테 납치당했어요
36908,산에서 뱀에게 물렸어요
36909,광견병에 걸린 개에게 물렸어요
36910,어떤 사람이 건물에서 추락했어요
36911,눈에 이물질이 들어갔어요
36912,터널이 무너져 갇혔어요
36913,어디선가 연기가 나요 불이 나고 있는 것 같아요
36914,급류에 친구가 휩쓸렸어요
36915,비행기가 추락하고 있어요
36916,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
36917,스키를 타다가 넘어져서 못 일어나겠어요
36918,폭탄이 터졌어요
36919,말벌에게 쏘였어요
36920,해파리에게 쏘였어요
36921,독버섯을 먹은 것 같아요
36922,(신체부위)가 절단됐어요
36923,바다에서 조난을 당했어요
36924,어떤 사람이 벼락을 맞았어요
36925,문에 몸이 끼었어요
36926,가스가 새고 있는 것 같아요
36927,고압선이 끊어져 있어요
36928,숨이 안 쉬어져요
36929,몸이 결박 당해있어요
36930,어떤 사람이 저를 죽이려고 해요
36931,도와주세요!
36932,산에서 야생동물을 만났어요 저를 공격할 것 같아요
36933,우리 집에 불이 났어요
36934,윗집에 불이 났어요
36935,옆집에 불이 났어요
36936,아랫집에 불이 났어요
36937,가스가 새고 있어요
36938,감전 사고가 났어요
36939,집에 모르는 사람이 침입했어요
36940,강도가 들어온것 같아요
36941,아기를 낳을것 같아요
36942,아기가 갑자기 토해요
36943,아기가 숨을 안 쉬어요
36944,아이를 공원에서 잃어버렸어요
36945,아이를 모르는 사람이 데려갔어요
36946,아이가 독극물을 삼켰어요
36947,아이가 장난감을 삼켰어요
36948,복통이 심해요
36949,아파서 못 참을것 같아요
36950,빨리 도와주세요
36951,아이가 방에 갇혔어요
36952,내가 방에 갇혔어요
36953,집이 흔들려요
36954,집 벽이 무너질려고 해요
36955,유리가 깨져서 발을 다쳤어요
36956,남편이 높은데서 떨어져서 머리에서 피나요
36957,사람이 무거운 물건에 깔렸어요
36958,몸에 열이 많이 나고 두통이 심해요
36959,세브란스 병원 진료 예약을 해주세요
36960,우리아이가 갑자기 의식을 잃었어요
36961,119 구조대를 불러주세요
36962,어지러워서 서있을 수 없어요
36963,밖에 불이 났어요 소방차를 불러주세요
36964,밖에 모르는 사람이 서성거려요
36965,112에 신고해주세요
36966,밖에 싸움이 났어요 경찰을 불러주세요
36967,아내가 쓰러졌어요
36968,아들이 놀이터에서 놀다가 팔이 부러졌어요
36969,발목을 접질렀어요
36970,집에 전기가 나갔어요
36971,음식을 하다가 손가락을 칼에 베였어요
36972,허리가 아파서 일어날 수 없어요
36973,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요
36974,아이가 말벌에 쏘여서 기절했어요
36975,무릎 인대를 다친 것 같아요
36976,엄마가 신장병에 있는데 쓰러지셨어요
36977,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요
36978,동생이 문틈에 손이 끼었어요
36979,너무 아파요
36980,빨리 와주세요
36981,어떤 사람이 칼로 위협하고 있어요
36982,술 취한 사람이 방망이로 사람들을 때리고 있어요
36983,집에 불이 났어요
36984,집에 도둑(강도)이 들어왔어요
36985,어떤 사람이 교통사고를 당했어요
36986,식사를 하다가 목에 음식이 걸렸어요
36987,홍수가 나서 집이 물에 잠기고 있어요
36988,엘리베이터가 갑자기 중간에 멈췄어요
36989,어떤 사람이 자살을 시도하고 있어요
36990,어떤 사람이 바다에 빠졌어요
36991,해안가에 상어가 나타났어요
36992,해안가에 해파리가 나타났어요
36993,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요
36994,근처에서 폭탄이 터졌어요
36995,할머니가 갑자기 쓰러지셨어요
36996,(사람)이 갑자기 쓰러졌어요
36997,강아지가 뼈를 삼켰어요
36998,아기가 장난감을 사켰어요
36999,고속도로에서 자동차가 갑자기 멈췄어요
37000,배가 침몰하고 있어요
37001,이상한 사람이 저를 쫓아와요
37002,쫓아오는 것 같아요
37003,어떤 사람이 집단폭력을 당하고 있어요
37004,어떤 사람이 무기/흉기를 소지하고 있어요
37005,근처에 있는 건물이 붕괴되고 있어요
